experimento,problema,run,tam_poblacion,n_generaciones,nc,nm,prob_cruce,prob_mutacion,torneo,penalizacion,BB,LOP,ILI,HEAL,QUI,AUA,rendimiento,riesgo,fitness,err_rendimiento,err_riesgo,tiempo_seg
28,P1,5,200,500,30,20,0.9,0.05,3,100000.0,1.2e-05,0.041009,0.399945,0.300644,0.25839,0.0,0.686353,0.046256,-0.686353,0.005647,0.000776,0
28,P1,6,200,500,30,20,0.9,0.05,3,100000.0,0.0,0.061875,0.399998,0.215115,0.319953,0.003059,0.681639,0.049291,-0.681639,0.010361,0.003811,0
28,P1,7,200,500,30,20,0.9,0.05,3,100000.0,8e-06,0.066113,0.399479,0.395856,0.138502,4.2e-05,0.6889,0.042802,-0.6889,0.0031,0.002678,0
28,P1,8,200,500,30,20,0.9,0.05,3,100000.0,2e-06,0.029866,0.399487,0.376083,0.194562,0.0,0.689571,0.044403,-0.689571,0.002429,0.001077,0
28,P1,9,200,500,30,20,0.9,0.05,3,100000.0,0.001496,0.019073,0.399997,0.309219,0.265201,0.005014,0.686413,0.046472,-0.686413,0.005587,0.000992,0
28,P1,10,200,500,30,20,0.9,0.05,3,100000.0,0.000184,0.062162,0.399777,0.399689,0.138188,0.0,0.689333,0.042863,-0.689333,0.002667,0.002617,0
28,P1,11,200,500,30,20,0.9,0.05,3,100000.0,0.0,0.006017,0.399993,0.355247,0.238004,0.000739,0.689847,0.046078,-0.689847,0.002153,0.000598,0
28,P1,12,200,500,30,20,0.9,0.05,3,100000.0,0.000421,0.04557,0.399998,0.308204,0.236919,0.008888,0.684973,0.045357,-0.684973,0.007027,0.000123,0
28,P1,13,200,500,30,20,0.9,0.05,3,100000.0,0.00033,0.059725,0.399935,0.259976,0.280031,3e-06,0.683889,0.047303,-0.683889,0.008111,0.001823,0
28,P1,14,200,500,30,20,0.9,0.05,3,100000.0,0.003093,0.098535,0.39995,0.250495,0.235794,0.012133,0.679306,0.046688,-0.679306,0.012694,0.001208,0
28,P1,15,200,500,30,20,0.9,0.05,3,100000.0,0.0,0.064895,0.399966,0.385545,0.149583,1.1e-05,0.688806,0.043115,-0.688806,0.003194,0.002365,0
31,P1,1,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.133781,0.4,0.386283,0.079476,0.00046,0.686026,0.042732,-0.686026,0.005974,0.002748,0
31,P1,2,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.158572,0.399994,0.39855,0.042883,0.0,0.685596,0.042974,-0.685596,0.006404,0.002506,0
31,P1,3,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.12044,0.399081,0.395538,0.084941,0.0,0.686508,0.042266,-0.686508,0.005492,0.003214,0
31,P1,4,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.008234,0.399981,0.393174,0.195579,0.003032,0.690902,0.044937,-0.690902,0.001098,0.000543,0
31,P1,5,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.084885,0.399976,0.393811,0.12132,8e-06,0.688343,0.042582,-0.688343,0.003657,0.002898,0
31,P1,6,200,500,15,10,0.9,0.05,3,100000.0,9e-06,0.042662,0.399778,0.394617,0.131046,0.031888,0.684854,0.041866,-0.684854,0.007146,0.003614,0
31,P1,7,200,500,15,10,0.9,0.05,3,100000.0,0.000491,0.000972,0.399996,0.390258,0.198086,0.010198,0.68981,0.044867,-0.68981,0.00219,0.000613,0
31,P1,8,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.046533,0.399998,0.370431,0.182248,0.00079,0.688828,0.043935,-0.688828,0.003172,0.001545,0
31,P1,9,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.015362,0.399988,0.396645,0.187996,9e-06,0.691243,0.044711,-0.691243,0.000757,0.000769,0
31,P1,10,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.006237,0.399514,0.393043,0.201205,0.0,0.69121,0.045198,-0.69121,0.00079,0.000282,0
31,P1,11,200,500,15,10,0.9,0.05,3,100000.0,0.001983,0.045133,0.399883,0.343154,0.200208,0.009639,0.6858,0.044112,-0.6858,0.0062,0.001368,0
31,P1,12,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.098806,0.399959,0.274692,0.206485,0.020058,0.679804,0.045483,-0.679804,0.012196,3e-06,0
31,P1,13,200,500,15,10,0.9,0.05,3,100000.0,0.0,0.014398,0.399988,0.396035,0.188735,0.000844,0.691124,0.044715,-0.691124,0.000876,0.000765,0
31,P1,14,200,500,15,10,0.9,0.05,3,100000.0,0.000105,0.006893,0.399966,0.398585,0.19445,1e-06,0.691622,0.045108,-0.691622,0.000378,0.000372,0
31,P1,15,200,500,15,10,0.9,0.05,3,100000.0,0.000147,0.071316,0.399946,0.399857,0.10717,0.021563,0.685624,0.041682,-0.685624,0.006376,0.003798,0
34,P1,1,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.163545,0.399939,0.24128,0.194956,0.00028,0.679032,0.048449,-0.679032,0.012968,0.002969,0
34,P1,2,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.044058,0.399972,0.316156,0.226782,0.013032,0.684784,0.044934,-0.684784,0.007216,0.000546,0
34,P1,3,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.121126,0.399489,0.214256,0.255813,0.009316,0.677959,0.04869,-0.677959,0.014041,0.00321,0
34,P1,4,200,500,15,20,0.9,0.05,3,100000.0,0.003462,0.014555,0.399913,0.391344,0.190701,2.6e-05,0.69012,0.044645,-0.69012,0.00188,0.000835,0
34,P1,5,200,500,15,20,0.9,0.05,3,100000.0,1e-06,0.042851,0.399662,0.376829,0.178651,0.002005,0.688856,0.043793,-0.688856,0.003144,0.001687,0
34,P1,6,200,500,15,20,0.9,0.05,3,100000.0,0.001592,0.04427,0.399999,0.338581,0.215067,0.000491,0.68728,0.044798,-0.68728,0.00472,0.000682,0
34,P1,7,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.144106,0.399704,0.332792,0.123354,4.4e-05,0.683381,0.04428,-0.683381,0.008619,0.0012,0
34,P1,8,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.122362,0.399836,0.287223,0.188387,0.002191,0.682155,0.04557,-0.682155,0.009845,9e-05,0
34,P1,9,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.018588,0.399997,0.389094,0.192234,8.8e-05,0.690805,0.044696,-0.690805,0.001195,0.000784,0
34,P1,10,200,500,15,20,0.9,0.05,3,100000.0,0.002076,0.038162,0.399898,0.344175,0.215636,5.4e-05,0.687637,0.044835,-0.687637,0.004363,0.000645,0
34,P1,11,200,500,15,20,0.9,0.05,3,100000.0,0.000456,0.1163,0.4,0.318579,0.158221,0.006443,0.682941,0.044263,-0.682941,0.009059,0.001217,0
34,P1,12,200,500,15,20,0.9,0.05,3,100000.0,0.0,1.4e-05,0.399997,0.304465,0.289778,0.005746,0.687257,0.047637,-0.687257,0.004743,0.002157,0
34,P1,13,200,500,15,20,0.9,0.05,3,100000.0,2e-06,0.075428,0.399991,0.335363,0.189213,4e-06,0.686391,0.044199,-0.686391,0.005609,0.001281,0
34,P1,14,200,500,15,20,0.9,0.05,3,100000.0,3.5e-05,0.087398,0.39999,0.291684,0.212108,0.008785,0.682751,0.045196,-0.682751,0.009249,0.000284,0
34,P1,15,200,500,15,20,0.9,0.05,3,100000.0,0.001816,0.092079,0.399727,0.240695,0.265507,0.000175,0.681297,0.047559,-0.681297,0.010703,0.002079,0
37,P1,1,200,500,15,40,0.9,0.05,3,100000.0,0.003168,1e-06,0.399996,0.311245,0.28559,0.0,0.687624,0.047586,-0.687624,0.004376,0.002106,0
37,P1,2,200,500,15,40,0.9,0.05,3,100000.0,0.000592,0.126607,0.399998,0.278719,0.194008,7.6e-05,0.681917,0.046026,-0.681917,0.010083,0.000546,0
37,P1,3,200,500,15,40,0.9,0.05,3,100000.0,0.002289,0.027576,0.399879,0.367467,0.202679,0.000109,0.688918,0.044625,-0.688918,0.003082,0.000855,0
37,P1,4,200,500,15,40,0.9,0.05,3,100000.0,0.0,0.123006,0.399999,0.246931,0.217308,0.012757,0.678915,0.047098,-0.678915,0.013085,0.001618,0
37,P1,5,200,500,15,40,0.9,0.05,3,100000.0,0.0,0.143871,0.399968,0.170963,0.27694,0.008259,0.675745,0.051665,-0.675745,0.016255,0.006185,0
37,P1,6,200,500,15,40,0.9,0.05,3,100000.0,0.0,0.161877,0.399977,0.391607,0.045309,0.001229,0.68498,0.043175,-0.68498,0.00702,0.002305,0
37,P1,7,200,500,15,40,0.9,0.05,3,100000.0,0.0,0.087373,0.399923,0.355864,0.142348,0.014492,0.684379,0.042845,-0.684379,0.007621,0.002635,0
37,P1,8,200,500,15,40,0.9,0.05,3,100000.0,1.4e-05,0.096738,0.399991,0.284662,0.218594,1e-06,0.683508,0.045732,-0.683508,0.008492,0.000252,0
37,P1,9,200,500,15,40,0.9,0.05,3,100000.0,0.023058,0.179776,0.399995,0.331198,0.045934,0.02004,0.672853,0.04517,-0.672853,0.019147,0.00031,0
37,P1,10,200,500,15,40,0.9,0.05,3,100000.0,0.00208,0.198988,0.399996,0.216439,0.171268,0.01123,0.674358,0.05113,-0.674358,0.017642,0.00565,0
37,P1,11,200,500,15,40,0.9,0.05,3,100000.0,0.001578,0.067117,0.399941,0.308282,0.21089,0.012193,0.683254,0.044631,-0.683254,0.008746,0.000849,0
37,P1,12,200,500,15,40,0.9,0.05,3,100000.0,0.002202,0.118739,0.399981,0.288255,0.190808,1.4e-05,0.682196,0.04553,-0.682196,0.009804,5e-05,0
37,P1,13,200,500,15,40,0.9,0.05,3,100000.0,0.0,0.099894,0.399997,0.257868,0.240366,0.001876,0.682017,0.046785,-0.682017,0.009983,0.001305,0
37,P1,14,200,500,15,40,0.9,0.05,3,100000.0,0.002645,0.143867,0.399987,0.254355,0.195245,0.0039,0.679101,0.047225,-0.679101,0.012899,0.001745,0
37,P1,15,200,500,15,40,0.9,0.05,3,100000.0,0.0,0.078829,0.399956,0.283125,0.233882,0.004208,0.683474,0.045798,-0.683474,0.008526,0.000318,0
40,P1,1,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.013914,0.4,0.399859,0.186227,0.0,0.691438,0.044727,-0.691438,0.000562,0.000753,0
40,P1,2,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.0,0.4,0.365437,0.234563,0.0,0.690617,0.04621,-0.690617,0.001383,0.00073,0
40,P1,3,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.0,0.399962,0.399094,0.200944,0.0,0.691943,0.045492,-0.691943,5.7e-05,1.2e-05,0
40,P1,4,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.010385,0.4,0.399922,0.189693,0.0,0.691581,0.044908,-0.691581,0.000419,0.000572,0
40,P1,5,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.002611,0.4,0.399966,0.197423,0.0,0.691894,0.045331,-0.691894,0.000106,0.000149,0
40,P1,6,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.045025,0.399994,0.28513,0.269851,0.0,0.685601,0.046712,-0.685601,0.006399,0.001232,0
40,P1,7,200,500,15,20,0.7,0.05,3,100000.0,0.0,5e-06,0.4,0.395274,0.20472,0.0,0.691811,0.045567,-0.691811,0.000189,8.7e-05,0
40,P1,8,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.000635,0.4,0.399987,0.199378,0.0,0.691974,0.045444,-0.691974,2.6e-05,3.6e-05,0
40,P1,9,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.00105,0.399939,0.399934,0.199077,0.0,0.691922,0.045413,-0.691922,7.8e-05,6.7e-05,0
40,P1,10,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.023978,0.399936,0.396344,0.179741,0.0,0.69086,0.044301,-0.69086,0.00114,0.001179,0
40,P1,11,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.123901,0.4,0.399975,0.076123,0.0,0.687043,0.042362,-0.687043,0.004957,0.003118,0
40,P1,12,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.022415,0.4,0.399921,0.177665,0.0,0.6911,0.044315,-0.6911,0.0009,0.001165,0
40,P1,13,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.0,0.4,0.398326,0.201674,0.0,0.691933,0.04551,-0.691933,6.7e-05,3e-05,0
40,P1,14,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.0,0.4,0.399521,0.200479,0.0,0.691981,0.045489,-0.691981,1.9e-05,9e-06,0
40,P1,15,200,500,15,20,0.7,0.05,3,100000.0,0.0,0.043791,0.4,0.399305,0.156905,0.0,0.690221,0.043461,-0.690221,0.001779,0.002019,0
43,P1,1,200,500,15,20,0.9,0.05,3,100000.0,2.2e-05,0.078122,0.399815,0.367481,0.154434,0.000126,0.687449,0.043236,-0.687449,0.004551,0.002244,0
43,P1,2,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.112439,0.399844,0.349655,0.130941,0.007121,0.684265,0.043232,-0.684265,0.007735,0.002248,0
43,P1,3,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.110402,0.398768,0.288915,0.201639,0.000275,0.682431,0.045302,-0.682431,0.009569,0.000178,0
43,P1,4,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.041263,0.399989,0.329452,0.217817,0.01148,0.685685,0.044664,-0.685685,0.006315,0.000816,0
43,P1,5,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.032775,0.399963,0.399505,0.167698,5.8e-05,0.69064,0.043864,-0.69064,0.00136,0.001616,0
43,P1,6,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.009405,0.399985,0.377761,0.212849,0.0,0.690726,0.045403,-0.690726,0.001274,7.7e-05,0
43,P1,7,200,500,15,20,0.9,0.05,3,100000.0,0.001444,0.149988,0.399999,0.200784,0.247585,0.0002,0.677624,0.050164,-0.677624,0.014376,0.004684,0
43,P1,8,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.059985,0.39826,0.288177,0.253352,0.000227,0.684152,0.045865,-0.684152,0.007848,0.000385,0
43,P1,9,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.046975,0.399254,0.399916,0.145963,0.007892,0.688452,0.04279,-0.688452,0.003548,0.00269,0
43,P1,10,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.182713,0.399985,0.344111,0.069911,0.00328,0.681923,0.045075,-0.681923,0.010077,0.000405,0
43,P1,11,200,500,15,20,0.9,0.05,3,100000.0,0.000363,0.05663,0.399793,0.363892,0.177432,0.001891,0.687782,0.043686,-0.687782,0.004218,0.001794,0
43,P1,12,200,500,15,20,0.9,0.05,3,100000.0,0.001736,0.035147,0.399998,0.326108,0.235144,0.001868,0.686887,0.045418,-0.686887,0.005113,6.2e-05,0
43,P1,13,200,500,15,20,0.9,0.05,3,100000.0,0.033884,0.107539,0.399538,0.333784,0.125231,2.4e-05,0.675986,0.042986,-0.675986,0.016014,0.002494,0
43,P1,14,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.094757,0.399972,0.363567,0.139675,0.002029,0.686412,0.043086,-0.686412,0.005588,0.002394,0
43,P1,15,200,500,15,20,0.9,0.05,3,100000.0,0.00019,0.000369,0.399998,0.352871,0.200483,0.04609,0.682675,0.043667,-0.682675,0.009325,0.001813,0
46,P1,1,200,500,15,20,0.9,0.02,3,100000.0,0.016115,0.004721,0.399664,0.354764,0.220593,0.004142,0.684968,0.044955,-0.684968,0.007032,0.000525,0
46,P1,2,200,500,15,20,0.9,0.02,3,100000.0,0.0,0.056712,0.399125,0.301629,0.239059,0.003474,0.684768,0.045429,-0.684768,0.007232,5.1e-05,0
46,P1,3,200,500,15,20,0.9,0.02,3,100000.0,0.000409,0.134978,0.399935,0.28634,0.169753,0.008585,0.68054,0.045619,-0.68054,0.01146,0.000139,0
46,P1,4,200,500,15,20,0.9,0.02,3,100000.0,0.003422,0.077958,0.399983,0.184822,0.311818,0.021996,0.675856,0.04991,-0.675856,0.016144,0.00443,0
46,P1,5,200,500,15,20,0.9,0.02,3,100000.0,0.003343,0.040266,0.399987,0.236101,0.304332,0.015971,0.680402,0.048063,-0.680402,0.011598,0.002583,0
46,P1,6,200,500,15,20,0.9,0.02,3,100000.0,0.000105,0.041731,0.399972,0.309528,0.243606,0.005059,0.68586,0.045641,-0.68586,0.00614,0.000161,0
46,P1,7,200,500,15,20,0.9,0.02,3,100000.0,0.005506,0.085853,0.399913,0.184793,0.321239,0.002696,0.678048,0.050353,-0.678048,0.013952,0.004873,0
46,P1,8,200,500,15,20,0.9,0.02,3,100000.0,0.000711,0.081175,0.399897,0.246827,0.2598,0.01159,0.680532,0.047031,-0.680532,0.011468,0.001551,0
46,P1,9,200,500,15,20,0.9,0.02,3,100000.0,0.003606,0.069715,0.399996,0.332028,0.194164,0.000491,0.685474,0.044236,-0.685474,0.006526,0.001244,0
46,P1,10,200,500,15,20,0.9,0.02,3,100000.0,0.003198,0.139301,0.395213,0.312638,0.145271,0.004379,0.678816,0.043818,-0.678816,0.013184,0.001662,0
46,P1,11,200,500,15,20,0.9,0.02,3,100000.0,0.010254,0.111408,0.398773,0.299231,0.180241,9.4e-05,0.680169,0.044613,-0.680169,0.011831,0.000867,0
46,P1,12,200,500,15,20,0.9,0.02,3,100000.0,0.001366,0.088381,0.399668,0.209111,0.297301,0.004172,0.679627,0.049048,-0.679627,0.012373,0.003568,0
46,P1,13,200,500,15,20,0.9,0.02,3,100000.0,0.005153,0.179944,0.399957,0.183342,0.208862,0.022743,0.671134,0.052055,-0.671134,0.020866,0.006575,0
46,P1,14,200,500,15,20,0.9,0.02,3,100000.0,5.9e-05,0.015168,0.398829,0.370251,0.215429,0.000264,0.689513,0.045106,-0.689513,0.002487,0.000374,0
46,P1,15,200,500,15,20,0.9,0.02,3,100000.0,0.0,0.067329,0.399976,0.399916,0.132495,0.000285,0.689245,0.042759,-0.689245,0.002755,0.002721,0
49,P1,1,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.069462,0.399935,0.399773,0.13083,0.0,0.689177,0.042724,-0.689177,0.002823,0.002756,0
49,P1,2,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.103299,0.399997,0.359625,0.137045,3.4e-05,0.686246,0.04323,-0.686246,0.005754,0.00225,0
49,P1,3,200,500,15,20,0.9,0.05,3,100000.0,0.012207,0.105719,0.399992,0.257588,0.222142,0.002353,0.67852,0.046391,-0.67852,0.01348,0.000911,0
49,P1,4,200,500,15,20,0.9,0.05,3,100000.0,6.3e-05,0.186453,0.399999,0.009994,0.399707,0.003785,0.668319,0.065335,-0.668319,0.023681,0.019855,0
49,P1,5,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.033442,0.399984,0.279821,0.286749,4e-06,0.685846,0.047337,-0.685846,0.006154,0.001857,0
49,P1,6,200,500,15,20,0.9,0.05,3,100000.0,3.6e-05,0.108768,0.399295,0.294576,0.193565,0.00376,0.682441,0.045065,-0.682441,0.009559,0.000415,0
49,P1,7,200,500,15,20,0.9,0.05,3,100000.0,1.4e-05,0.148229,0.399988,0.272476,0.179293,1e-06,0.68096,0.04665,-0.68096,0.01104,0.00117,0
49,P1,8,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.079233,0.39891,0.398986,0.119476,0.003394,0.687658,0.042237,-0.687658,0.004342,0.003243,0
49,P1,9,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.096846,0.399913,0.399291,0.103949,0.0,0.688051,0.042348,-0.688051,0.003949,0.003132,0
49,P1,10,200,500,15,20,0.9,0.05,3,100000.0,0.004472,0.10181,0.399982,0.360827,0.130457,0.002453,0.684796,0.042968,-0.684796,0.007204,0.002512,0
49,P1,11,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.096543,0.399939,0.283124,0.20283,0.017563,0.68062,0.045199,-0.68062,0.01138,0.000281,0
49,P1,12,200,500,15,20,0.9,0.05,3,100000.0,3e-06,0.040843,0.39999,0.31155,0.247335,0.000278,0.686778,0.045868,-0.686778,0.005222,0.000388,0
49,P1,13,200,500,15,20,0.9,0.05,3,100000.0,1e-06,0.184343,0.399937,0.237582,0.164469,0.013667,0.675909,0.049313,-0.675909,0.016091,0.003833,0
49,P1,14,200,500,15,20,0.9,0.05,3,100000.0,5e-06,0.089774,0.39999,0.264353,0.245635,0.000244,0.682937,0.046617,-0.682937,0.009063,0.001137,0
49,P1,15,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.072889,0.399907,0.290643,0.202789,0.033772,0.679256,0.044482,-0.679256,0.012744,0.000998,0
52,P1,1,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.012215,0.399679,0.329227,0.25888,0.0,0.688507,0.046501,-0.688507,0.003493,0.001021,0
52,P1,2,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.038586,0.399963,0.394748,0.166702,0.0,0.690227,0.043731,-0.690227,0.001773,0.001749,0
52,P1,3,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.039178,0.399612,0.398694,0.162516,0.0,0.690171,0.043585,-0.690171,0.001829,0.001895,0
52,P1,4,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.000441,0.4,0.399362,0.200158,4e-05,0.69195,0.045463,-0.69195,5e-05,1.7e-05,0
52,P1,5,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.046625,0.4,0.38856,0.164815,0.0,0.689677,0.043575,-0.689677,0.002323,0.001905,0
52,P1,6,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.01331,0.395684,0.399188,0.191818,0.0,0.689104,0.044232,-0.689104,0.002896,0.001248,0
52,P1,7,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.011909,0.399971,0.399974,0.188147,0.0,0.691507,0.044824,-0.691507,0.000493,0.000656,0
52,P1,8,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.092775,0.399974,0.39942,0.10783,0.0,0.688252,0.042387,-0.688252,0.003748,0.003093,0
52,P1,9,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.005551,0.39966,0.339853,0.254935,0.0,0.689189,0.046533,-0.689189,0.002811,0.001053,0
52,P1,10,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.036097,0.399992,0.371813,0.192098,0.0,0.689424,0.04432,-0.689424,0.002576,0.00116,0
52,P1,11,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.009298,0.399993,0.39881,0.1919,0.0,0.691577,0.044984,-0.691577,0.000423,0.000496,0
52,P1,12,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.021991,0.399953,0.396393,0.181663,0.0,0.690951,0.044393,-0.690951,0.001049,0.001087,0
52,P1,13,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.072697,0.399994,0.33902,0.188289,0.0,0.686649,0.04414,-0.686649,0.005351,0.00134,0
52,P1,14,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.058845,0.399688,0.396216,0.145251,0.0,0.689326,0.04301,-0.689326,0.002674,0.00247,0
52,P1,15,200,500,15,20,0.9,0.1,3,100000.0,0.0,0.031182,0.399969,0.169636,0.399213,0.0,0.681521,0.052918,-0.681521,0.010479,0.007438,0
55,P1,1,200,500,15,20,0.9,0.05,2,100000.0,3.5e-05,0.026776,0.399861,0.351824,0.221431,7.3e-05,0.688906,0.04518,-0.688906,0.003094,0.0003,0
55,P1,2,200,500,15,20,0.9,0.05,2,100000.0,0.014604,0.004879,0.399183,0.245984,0.335349,0.0,0.681406,0.0491,-0.681406,0.010594,0.00362,0
55,P1,3,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.006889,0.399644,0.393064,0.191772,0.008631,0.689874,0.044588,-0.689874,0.002126,0.000892,0
55,P1,4,200,500,15,20,0.9,0.05,2,100000.0,0.005787,0.07004,0.399902,0.395128,0.128259,0.000884,0.687304,0.04252,-0.687304,0.004696,0.00296,0
55,P1,5,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.155523,0.399138,0.264185,0.123172,0.057981,0.670604,0.046604,-0.670604,0.021396,0.001124,0
55,P1,6,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.126706,0.399918,0.324648,0.146102,0.002625,0.683453,0.044257,-0.683453,0.008547,0.001223,0
55,P1,7,200,500,15,20,0.9,0.05,2,100000.0,0.002033,0.039926,0.399998,0.315583,0.227306,0.015153,0.684072,0.044881,-0.684072,0.007928,0.000599,0
55,P1,8,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.019193,0.39966,0.399746,0.142965,0.038437,0.684889,0.042141,-0.684889,0.007111,0.003339,0
55,P1,9,200,500,15,20,0.9,0.05,2,100000.0,0.009842,0.11276,0.399919,0.245687,0.231769,2.4e-05,0.678711,0.047089,-0.678711,0.013289,0.001609,0
55,P1,10,200,500,15,20,0.9,0.05,2,100000.0,4e-06,0.076536,0.39998,0.328031,0.195449,0.0,0.686048,0.044406,-0.686048,0.005952,0.001074,0
55,P1,11,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.182935,0.399718,0.252149,0.16513,6.9e-05,0.678605,0.048574,-0.678605,0.013395,0.003094,0
55,P1,12,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.148676,0.399971,0.323114,0.121861,0.006377,0.681942,0.044603,-0.681942,0.010058,0.000877,0
55,P1,13,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.07693,0.399569,0.328446,0.175801,0.019254,0.682747,0.043519,-0.682747,0.009253,0.001961,0
55,P1,14,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.187289,0.399391,0.271615,0.128333,0.013372,0.676905,0.047737,-0.676905,0.015095,0.002257,0
55,P1,15,200,500,15,20,0.9,0.05,2,100000.0,0.0,0.085483,0.399718,0.338879,0.175106,0.000814,0.685853,0.043865,-0.685853,0.006147,0.001615,0
58,P1,1,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.100854,0.399989,0.358005,0.141153,0.0,0.68628,0.043281,-0.68628,0.00572,0.002199,0
58,P1,2,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.13245,0.398279,0.384972,0.084255,4.5e-05,0.685164,0.042446,-0.685164,0.006836,0.003034,0
58,P1,3,200,500,15,20,0.9,0.05,3,100000.0,1e-06,0.082404,0.399996,0.334416,0.155592,0.027592,0.681664,0.04306,-0.681664,0.010336,0.00242,0
58,P1,4,200,500,15,20,0.9,0.05,3,100000.0,6e-06,0.070236,0.399998,0.253192,0.276517,5.2e-05,0.683308,0.047396,-0.683308,0.008692,0.001916,0
58,P1,5,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.01416,0.399993,0.375603,0.197338,0.012906,0.688389,0.044376,-0.688389,0.003611,0.001104,0
58,P1,6,200,500,15,20,0.9,0.05,3,100000.0,4e-06,0.002394,0.399994,0.332082,0.264819,0.000708,0.68907,0.046933,-0.68907,0.00293,0.001453,0
58,P1,7,200,500,15,20,0.9,0.05,3,100000.0,0.001639,0.182018,0.399574,0.215352,0.200538,0.000878,0.676537,0.050309,-0.676537,0.015463,0.004829,0
58,P1,8,200,500,15,20,0.9,0.05,3,100000.0,0.000459,2.2e-05,0.399995,0.396967,0.182015,0.020542,0.688469,0.044102,-0.688469,0.003531,0.001378,0
58,P1,9,200,500,15,20,0.9,0.05,3,100000.0,3.3e-05,1e-06,0.399999,0.241183,0.330636,0.028149,0.681134,0.048939,-0.681134,0.010866,0.003459,0
58,P1,10,200,500,15,20,0.9,0.05,3,100000.0,0.001913,0.139035,0.399981,0.369839,0.066777,0.022455,0.681132,0.042641,-0.681132,0.010868,0.002839,0
58,P1,11,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.090808,0.399878,0.339348,0.156627,0.013339,0.683741,0.043338,-0.683741,0.008259,0.002142,0
58,P1,12,200,500,15,20,0.9,0.05,3,100000.0,0.0,0.041379,0.399951,0.397128,0.151922,0.009619,0.688665,0.043026,-0.688665,0.003335,0.002454,0
