X,Y,Fitness
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.337852821938942,0.20937214759908707,-5.292079570329754
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.263827126035533,0.18313381291248565,-5.2922758369094085
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.626005310858626,0.18764160644578798,-5.29261234094718
4.665724930834487,0.050321511852499445,-5.2603656469175935
4.626005310858626,0.18764160644578798,-5.29261234094718
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.80130383764812,0.34921352851949006,-5.21842993967466
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
4.589493038078248,0.24539082693718473,-5.29284657300791
