Fecha, Prueba, Mejor X, Mejor Y, Mejor solucion, Peor X, Peor Y, Peor Solucion, Mediana, Desviacion estandar, Probabilidad de mutacion, Probabilidad de cruce
2026-04-11_22-13-58, 0, 3.336361941616187, 0.4840031241922322, -0.0, 3.336361941616187, 0.4840031241922322, -0.0, 0.0, 0.0, 0.01, 0.1
Fecha, Prueba, Mejor X, Mejor Y, Mejor solucion, Peor X, Peor Y, Peor Solucion, Mediana, Desviacion estandar, Probabilidad de mutacion, Probabilidad de cruce
2026-04-11_22-20-03, 0, 16.2947464773039, 0.3895383524854035, -32.2158088684082, 9.684849817994513, 0.4243206126975643, -20.0745849609375, -20.0745849609375, 2.646118403178241, 0.01, 0.1
2026-04-11_22-20-03, 1, 16.774326824429227, 0.354098788963783, -34.220611572265625, 16.758296593943847, 0.3540966062386442, -34.2163200378418, -34.220611572265625, 0.0017135722023311876, 0.05, 0.2
2026-04-11_22-20-03, 2, 48.19817101624948, 0.3737644261742915, -74.96440124511719, 26.23673454677295, 0.3725275819859333, -47.66167449951172, -74.87220764160156, 5.938280313283192, 0.1, 0.3
2026-04-11_22-20-03, 3, 79.0650158111259, 0.3638367667458613, -92.59877014160156, 80.36405370528692, 1.0602770214870305, 1000000000.0, -66.9452018737793, 217944959.89137533, 0.2, 0.4
2026-04-11_22-20-03, 4, 207.8342878074121, 0.3707876571603522, -164.94387817382812, 26.427904770165853, 0.5347567477814796, -3.4248592853546143, -83.07102966308594, 37.19329641469647, 0.3, 0.5
2026-04-11_22-20-03, 5, 220.66864710515358, 0.38934027576266433, -112.21656799316406, 412.41743321442067, -0.1156718136185182, 1000000000.0, -11.231916427612305, 217944957.3796088, 0.4, 0.6
