fitness,objective_hours,penalty
204.60200000000003,204.60200000000003,0.0
204.60200000000003,204.60200000000003,0.0
204.60200000000003,204.60200000000003,0.0
204.60200000000003,204.60200000000003,0.0
204.60200000000003,204.60200000000003,0.0
