fitness,objective_hours,penalty
211.16000000000057,203.87,7.2900000000005525
211.16000000000057,203.87,7.2900000000005525
211.16000000000057,203.87,7.2900000000005525
211.16000000000057,203.87,7.2900000000005525
211.16000000000057,203.87,7.2900000000005525
